reviewId,app_name,content,sentiment_polarity,sentiment,Unnamed: 5,content_traduzido,spacy_lemma
37f5ea84-5b9d-4014-84d6-b3bd316b293b,Tiktok Lite,"não merece 5 estrelas e sim, 4. alguns recursos do tiktok não vejo o porquê de o tiktok lite não ter, deixa a desejar. benefícios? certamente mais leve que o tiktok, fácil de usar, não pesa tanto.",positive,sadness,,merece estrelas sim alguns recursos tiktok vejo porque tiktok lite ter deixa desejar beneficios certamente leve tiktok facil usar pesa tanto,"['merecer', 'estrela', 'sim', 'recurso', 'tiktok', 'vejo', 'lite', 'ter', 'deixar', 'desejar', 'beneficio', 'certamente', 'levar', 'facil', 'usar', 'pesa', 'tanto']"
a04421ba-8529-4a53-8b77-788a1d073aa5,Tiktok Lite,"Muito bom, ele não trava mas seria excelente se ele tivesse todas as funções do TikTok original e continuasse sem nenhum lag.",positive,sadness,,muito bom trava excelente todas funcoes tiktok original continuasse nenhum lag,"['muito', 'bom', 'trar', 'excelente', 'funcoe', 'original', 'continuar', 'lag']"
3e187324-1dd6-4369-afe0-c40266263c8e,Tiktok Lite,"Excelente!!, com toda certeza é o melhor aplicativo de vídeos curtos, muito fácil de usar. Merece muito mais que cinco estradas!!!",positive,happiness,,excelente toda certeza melhor aplicativo videos curtos facil usar merece cinco estradas,"['excelente', 'certeza', 'bom', 'aplicativo', 'video', 'curto', 'facil', 'usar', 'merecer', 'estrada']"
8965b942-4b15-48e9-8e2d-f7eb803592d9,Tiktok Lite,"Infelizmente o aplicativo não funciona. Você publica um vídeo autoral sem nada de errado e tem seu vídeo bloqueado sob alegação de infringir as diretrizes da comunidade. Quando pergunta qual diretriz infringiu aparece uma mensagem de erro pedindo que refaça depois o questionamento, mas pode clicar o mês inteiro no botão e ele nunca funcionará. Aí tenta denunciar a falha e enviar uma reclamação pelo menu principal, ele recebe a reclamação e ninguém responde, um completo desrespeito.",negative,anger,,infelizmente aplicativo funciona voce publica video autoral nada errado video bloqueado sob alegacao infringir diretrizes comunidade quando pergunta diretriz infringiu aparece mensagem erro pedindo refaca questionamento pode clicar mes inteiro botao nunca funcionara ai tenta denunciar falha enviar reclamacao menu principal recebe reclamacao ninguem responde completo desrespeito,"['infelizmente', 'aplicativo', 'funcionar', 'voce', 'publicar', 'video', 'autoral', 'nada', 'errar', 'video', 'bloquear', 'alegacao', 'infringir', 'diretriz', 'comunidade', 'quando', 'perguntar', 'diretriz', 'infringir', 'aparecer', 'mensagem', 'erro', 'pedir', 'refaca', 'questionamento', 'poder', 'clicar', 'inteiro', 'botao', 'nunca', 'funcionar', 'tentar', 'denunciar', 'falha', 'enviar', 'reclamacao', 'Menu', 'principal', 'receber', 'responde', 'completo', 'desrespeito']"
9573c113-294a-412b-817e-ef62ff89c756,Tiktok Lite,"O app é maravilhoso! Simples, rápido e fácil! O problema é que sempre trava quando tento fazer um video, por favor arrumem esse defeito, esse app está quase perfeito, mesmo assim eu recomendo muito!!",positive,sadness,,o app maravilhoso simples rapido facil o problema sempre trava tento fazer video favor arrumem defeito app quase perfeito assim recomendo,"['app', 'maravilhoso', 'simples', 'rapir', 'facil', 'problema', 'sempre', 'trar', 'tento', 'fazer', 'video', 'favor', 'arrumer', 'defeito', 'app', 'quase', 'perfeito', 'assim', 'recomendar']"
4f066a7e-813d-4142-9b37-e0d75a153953,Tiktok Lite,"O app é mt bom,mas algo que deveria mudar é as fontes. Na hora de criar vídeos temos poucas opções de fontes o que deixam um pouco sem graça. E também os vídeos poderiam ser baixados sem marca d'água. Tirando isso o app é bom.",positive,sadness,,o app mt bom algo deveria mudar fontes na hora criar videos poucas opcoes fontes deixam pouco graca e videos poderiam baixados marca d agua tirando app bom,"['mt', 'bom', 'dever', 'mudar', 'fonte', 'hora', 'criar', 'video', 'opcoes', 'fonte', 'deixar', 'pouco', 'graca', 'video', 'poder', 'baixar', 'marca', 'agua', 'tirar', 'app', 'bom']"
cd7ac7a5-1680-4160-b4e3-825efc216fa9,Tiktok Lite,Então equipe do tik Tok eu prefiro a versão completa porque ela dá uma melhor experiência quando usamos os efeitos né mas eu estou assistindo aqui um show de uma cantora está muito bonito o som a imagem vamos ver agora quando for usar os efeitos em comparação com a versão completa mas falando em efeitos o tik Tok sem sombra de dúvidas é o melhor e mais completo.como também o mais divertido para se usalos,positive,sadness,,entao equipe tik tok prefiro versao completa porque melhor experiencia usamos efeitos ne assistindo aqui show cantora bonito som imagem vamos ver agora usar efeitos comparacao versao completa falando efeitos tik tok sombra duvidas melhor completo como divertido usalos,"['entao', 'equipe', 'tok', 'prefiro', 'versao', 'completar', 'bom', 'experiencia', 'usar', 'efeito', 'assistir', 'aqui', 'show', 'cantor', 'bonito', 'som', 'imagem', 'ver', 'agora', 'usar', 'efeito', 'comparacao', 'versao', 'completar', 'falar', 'efeito', 'tok', 'sombrar', 'duvir', 'bom', 'completo', 'divertido', 'usalo']"
8ef776c3-5e72-4acd-a576-b0d1b6664f4e,Tiktok Lite,"O app até que é bom mas quando eu posto um vídeo sempre diz que viola as diretrizes sendo que eu já vi um vídeo igual a ele e eu nunca consigo discordar da remoçao pois o servidor sempre tá offline, e também porque eu não posso postar um vídeo que tem um palavrão mas ter vídeo de uma mulher rebolando pode e música com mais palavrão que tudo, por favor melhorem",negative,anger,,o app bom posto video sempre diz viola diretrizes sendo vi video igual nunca consigo discordar remocao pois servidor sempre ta offline porque posso postar video palavrao ter video mulher rebolando pode musica palavrao tudo favor melhorem,"['app', 'bom', 'posto', 'video', 'sempre', 'dizer', 'violar', 'diretrizes', 'ver', 'video', 'igual', 'nunca', 'com si', 'discordar', 'remocao', 'pois', 'servidor', 'sempre', 'poder', 'postar', 'video', 'video', 'mulher', 'rebolar', 'poder', 'musica', 'palavrao', 'favor', 'melhor']"
6802fdfe-d545-4699-8f6f-35858e434e9f,Tiktok Lite,"O tik tok lite e bom, porém, tem um problema, os vídeos são muito longos, as traduções das legendas demoram muito . Então, tik tok lite, mude isso por favor",positive,sadness,,o tik tok lite bom porem problema videos longos traducoes legendas demoram entao tik tok lite mude favor,"['tik', 'tok', 'litar', 'bom', 'por', 'problema', 'video', 'longo', 'traducoe', 'legenr', 'demor', 'entao', 'tik', 'tok', 'litar', 'mude', 'favor']"
0096e3e9-764f-4d53-adca-7b5b47d895e9,Tiktok Lite,"O aplicativo esta muito bom,mas precisam arrumar uma unica coisinha que é que tem que deixar postarem vídeos com mais de 60 segundos por que eu tenho varios conteudos para postar e não posso por que passam de mais de 60 segundos e também coloquem sujestões do teclado, bom é só isso de reclamação de resto o aplicativo esta ótimo parabéns aos criadores ai assim que melhorarem isso eu darei 5 estrelas ao aplicativo",positive,sadness,,o aplicativo bom precisam arrumar unica coisinha deixar postarem videos segundos varios conteudos postar posso passam segundos coloquem sujestoes teclado bom reclamacao resto aplicativo otimo parabens criadores ai assim melhorarem darei estrelas aplicativo,"['aplicativo', 'bom', 'precisar', 'arrumar', 'unico', 'coisinha', 'deixar', 'postar', 'video', 'segundo', 'vario', 'conteur', 'postar', 'passar', 'segundo', 'coloquir', 'teclar', 'bom', 'reclamacao', 'resto', 'aplicativo', 'otimo', 'parabem', 'criador', 'ai', 'assim', 'melhorar', 'darar', 'estrela', 'aplicativo']"
4f8bc091-9541-42af-8af1-2d8237d2113f,Tiktok Lite,"Tem muitas coisas interessantes e bacanas e pessoas inteligentes que passam coisas boas pra gente, pessoas cativantes e simpáticas. Os vídeos são lindos, gosto de música e pessoas que sabem dançar,o que não gosto ignoro e presto atenção nas coisas interessantes que o APP oferece. Rosilane Silva Faria Gomes 🌹🤍🌹",positive,happiness,,tem muitas coisas interessantes bacanas pessoas inteligentes passam coisas boas pra gente pessoas cativantes simpaticas os videos lindos gosto musica pessoas sabem dancar gosto ignoro presto atencao coisas interessantes app oferece rosilane silva faria gomes rosa coracao branco rosa,"['ter', 'coisa', 'interessante', 'bacano', 'pessoa', 'inteligente', 'passar', 'coisa', 'bom', 'gente', 'pessoa', 'cativante', 'simpatico', 'video', 'linr', 'gosto', 'musica', 'pessoa', 'saber', 'dancar', 'ignoro', 'prestar', 'atencao', 'coisa', 'interessante', 'App', 'oferecer', 'Faria', 'branco', 'Rosa']"
2ae3ecf6-1a1d-4326-8ed3-c727a8f29d95,Tiktok Lite,Hola. O app e bom tem muitos vídeos bons mais eu tinha visto um vídeo que deixou eu chocado eu vi um homem mostrando o p3zis dele e todos os vídeos ele mostrava esse tipo de vídeo eles ganham muitas visualizaçãos mais só ganho pouco tem vez que eu nem ganho 😔😔😔😔.,negative,disgust,,hola o app bom muitos videos bons visto video deixou chocado vi homem mostrando p zis todos videos mostrava tipo video ganham muitas visualizacaos ganho pouco vez ganho rosto deprimido rosto deprimido rosto deprimido rosto deprimido,"['holar', 'app', 'bom', 'video', 'bom', 'visto', 'video', 'deixar', 'chocar', 'ver', 'homem', 'mostrar', 'ziser', 'video', 'mostrar', 'tipo', 'video', 'ganhar', 'visualizacaos', 'ganho', 'pouco', 'vez', 'ganho', 'ror', 'deprimir', 'rosto', 'deprimer', 'rosto', 'deprimer', 'rosto', 'deprimer']"
b902f725-2676-4917-a3bd-6560cf176ccf,Tiktok Lite,Na moral o Tik Tok é bom mas tem coisa que passa do limite vídeo de mulher quase seminua e vocês nem bloqueia e quando é uma pessoa que coloca um bom filme qualquer coisa aí vocês fala que é direitos autorais e quando mulher rebolando até o chão e vocês não faz nada prováveis que estão quebrando uma dou nenhuma estrela nem duas nem três Nem cinco para mim agora é das piores plataforma que eu já vi prefiro ficar no Kawaii pena tem que escolher uma estrela para mandar mensagem se não fosse nem ape,negative,anger,,na moral tik tok bom coisa passa limite video mulher quase seminua bloqueia pessoa coloca bom filme qualquer coisa ai fala direitos autorais mulher rebolando chao faz nada provaveis quebrando dou nenhuma estrela duas tres nem cinco mim agora piores plataforma vi prefiro ficar kawaii pena escolher estrela mandar mensagem ape,"['moral', 'tok', 'bom', 'coisa', 'passar', 'limite', 'video', 'mulher', 'quase', 'seminuo', 'bloqueio', 'pessoa', 'colocar', 'bom', 'filme', 'coisa', 'falar', 'direito', 'autoral', 'mulher', 'rebolar', 'chao', 'fazer', 'nada', 'provavel', 'quebrar', 'dou', 'estrela', 'tr', 'agora', 'piores', 'plataforma', 'ver', 'prefiro', 'ficar', 'kawaii', 'pena', 'escolher', 'estrela', 'mandar', 'mensagem', 'ape']"
395cfb35-1e0b-4fa9-aab2-3f406d7925e7,Tiktok Lite,"Ficou incrível, bem otimizado e bem trabalhado, assim abrindo as portas para novos usuários que antes não podiam utilizar a plataforma por que o dispositivo não era compatível, estão de parabéns 👏",positive,happiness,,ficou incrivel bem otimizado bem trabalhado assim abrindo portas novos usuarios antes podiam utilizar plataforma dispositivo compativel parabens maos aplaudindo,"['ficar', 'incrivel', 'bem', 'otimizar', 'bem', 'trabalhar', 'assim', 'abrir', 'porta', 'novo', 'usuario', 'antes', 'poder', 'utilizar', 'plataforma', 'dispositivo', 'compativel', 'parabem', 'mao', 'aplaudir']"
e6233e83-9627-4a55-a707-5f2233b983e1,Tiktok Lite,"O tik tok além de ser um entretenimento,me ajuda no meu dia a dia com novas experiências.Videos diferentes um do outro,no qual são de motivação dependendo da situação que eu me encontro!",positive,happiness,,o tik tok alem entretenimento ajuda dia dia novas experiencias videos diferentes outro motivacao dependendo situacao encontro,"['tik', 'tok', 'aler', 'entretenimento', 'ajudar', 'dia', 'dia', 'novo', 'experiencia', 'video', 'motivacao', 'depender', 'situacaar', 'encontro']"
d31cceb8-4673-4150-845a-f591c5a777a9,Tiktok Lite,"O App é bom! Mas, quando fui criar minha conta ( vou fazer 12 anos ano que vem). Aparece que eu não posso criar a conta. Aí eu fui lá para baixo por exemplo : coloque que eu ""nasci"" em 1640 . Aparece que não sou LEGÍVEL ! será que é por conta do conteúdo quem tem no aplicativo? /app?.",positive,sadness,,o app bom mas criar conta vou fazer anos ano vem aparece posso criar conta ai la baixo exemplo coloque nasci aparece legivel conta conteudo aplicativo app,"['app', 'bom', 'criar', 'conta', 'fazer', 'ano', 'ano', 'vir', 'aparecer', 'poder', 'criar', 'conta', 'baixo', 'exemplo', 'coloque', 'nasci', 'aparecer', 'legivel', 'contar', 'conteudo', 'aplicativo', 'app']"
84c4e979-1138-49a1-9d9f-6ebd2a461dea,Tiktok Lite,"Enfim o AP é bom pra qm quer só assistir etc. Mais pra quem quer cmc a postar vídeo e crescer na plataforma, é muito difícil, o ttk é MUITO ruim pra entregar seus vídeos, não entregar nem pra 5 pessoas nem nd. Muito ruim",negative,anger,,enfim ap bom pra qm quer assistir etc mais pra quer cmc postar video crescer plataforma dificil ttk muito ruim pra entregar videos entregar pra pessoas nd muito ruim,"['enfim', 'ap', 'bom', 'qm', 'querer', 'assistir', 'etc', 'mais', 'cmc', 'postar', 'video', 'crescer', 'plataforma', 'dificil', 'ttk', 'muito', 'ruim', 'entregar', 'video', 'entregar', 'pessoa', 'muito', 'ruim']"
9d383261-ebab-42bd-88d1-f599ecf3799e,Tiktok Lite,"dou like nos vídeos e somem sozinho, além da minha fy só aparecer coisas sem sentido, que no tiktok normal não aparecia, como por exemplo vídeos árabes ou sobre qualquer coisa estranha, arrumem isso, por favor. Tirando isso o app é bom demais, leve e rápido. 👍❤️",positive,sadness,,dou like videos somem sozinho alem fy aparecer coisas sentido tiktok normal aparecia exemplo videos arabes sobre qualquer coisa estranha arrumem favor tirando app bom demais leve rapido polegar para cima coracao vermelho,"['dou', 'video', 'somir', 'sozinho', 'aler', 'aparecer', 'coisa', 'sentido', 'normal', 'aparecer', 'exemplo', 'video', 'arabe', 'coisa', 'estranho', 'arrumer', 'favor', 'tirar', 'app', 'bom', 'demais', 'rapir', 'polegar', 'cima', 'coracao', 'vermelho']"
56b55290-0a79-4720-a42e-38d34337eebd,Tiktok Lite,Bom só que o ruim é que não tá disponível os filtros no tiiktok original tem muitos tipos e esse pode melhorar o formatura tudo igual o original mais como é um app de baixo MB tá ótimo,positive,sadness,,bom ruim ta disponivel filtros tiiktok original muitos tipos pode melhorar formatura tudo igual original app baixo mb ta otimo,"['bom', 'ruim', 'disponivel', 'original', 'tipo', 'poder', 'melhorar', 'formatura', 'igual', 'original', 'app', 'baixo', 'otimo']"
f534a4ea-0b31-4c72-85a9-8b6255c5a929,Tiktok Lite,"Tá estável, melhor que o youtube que não dá pra comentar, salvar e ver vídeos, se algum americano não sabotar o TikTok, será a melhor ferramenta de micro streaming do planeta. Adeus youtube... falta só o tiktok ter suporte à vídeos maiores, 30min 1h ou mais, a migração será massiva...",positive,happiness,,ta estavel melhor youtube pra comentar salvar ver videos algum americano sabotar tiktok melhor ferramenta micro streaming planeta adeus youtube falta tiktok ter suporte videos maiores min h migracao massiva,"['estavel', 'bom', 'youtube', 'comentar', 'salvar', 'ver', 'video', 'americano', 'sabotar', 'bom', 'ferramenta', 'micro', 'planeto', 'adeus', 'faltar', 'tiktok', 'ter', 'suporte', 'video', 'grande', 'min', 'migracao', 'massivo']"
3803d84c-9b7d-45f5-8a9c-81550fa48200,Tiktok Lite,"Mano, estava a fazer um vídeo e aí eu tirei ele né, oq aconteceu? O vídeo q eu estava fazendo simplesmente sumiu! Nem apareceu uma mensagem assim ""Tem certeza de que quer excluir o teu vídeo?"" Mano q saco em",negative,anger,,mano fazer video ai tirei ne oq aconteceu o video q fazendo simplesmente sumiu nem apareceu mensagem assim tem certeza quer excluir video mano q saco,"['mano', 'fazer', 'video', 'tirar', 'ne', 'acontecer', 'video', 'fazer', 'simplesmente', 'sumir', 'aparecer', 'mensagem', 'assim', 'ter', 'certeza', 'querer', 'excluir', 'video', 'mano', 'q', 'saco']"
1c616f7f-407b-4810-9940-372ff174a44c,Tiktok Lite,"O aplicativo é muito bom, só tem um problema, quando é publicado ou baixado vídeos, eles vêm com uma capacidade enorme de Mb, deveriam resolver esse problema...",positive,sadness,,o aplicativo bom problema publicado baixado videos vem capacidade enorme mb deveriam resolver problema,"['aplicativo', 'bom', 'problema', 'publicar', 'baixar', 'video', 'vir', 'capacidade', 'enorme', 'mb', 'dever', 'resolver', 'problema']"
5e52de68-5295-44e3-b770-7cb361f7629b,Tiktok Lite,"O aplicativo é até bom. Porém, não tem como comentar com imagens e também dão poucas linhas para o comentário. Ver se vcs mudam pra essa atualização ue...",positive,sadness,,o aplicativo bom porem comentar imagens dao poucas linhas comentario ver vcs mudam pra atualizacao ue,"['aplicativo', 'bom', 'por', 'comentar', 'imagem', 'linha', 'comentario', 'ver', 'vcs', 'mudar', 'atualizacao']"
289bf383-e855-4812-bbba-78e174bd6146,Tiktok Lite,"Até agora está funcionando bem, porém as músicas internacionais rock dos anos 70 80 e 90 e alguns videos internacionais deveria ter legendas em português, por isso vou dar 4 estrelas.",positive,sadness,,ate agora funcionando bem porem musicas internacionais rock anos alguns videos internacionais deveria ter legendas portugues vou dar estrelas,"['agora', 'funcionar', 'bem', 'por', 'musico', 'internacional', 'rock', 'ano', 'video', 'internacional', 'dever', 'ter', 'legenr', 'portugue', 'dar', 'estrela']"
d3b576ca-3db1-4fde-949c-c49f4e0ed5b5,Tiktok Lite,"Olá boa noite: eu gosto muito do Tok Tok, porque tem conteúdo para todos os gostos, tem , diversão, entretenimento, alegria e muito aprendizado, ou seja, aqui é o lugar certo pra tirar todo o stress, depois de um dia de trabalho. Boa noite a todos vocês e que Deus abençoe 🙏?",positive,happiness,,ola boa noite gosto tok tok porque conteudo todos gostos diversao entretenimento alegria aprendizado aqui lugar certo pra tirar todo stress dia trabalho boa noite todos deus abencoe maos juntas,"['ol', 'bom', 'noite', 'gostir', 'tok', 'tok', 'conteudo', 'gosto', 'entretenimento', 'alegrio', 'aprendizar', 'aqui', 'lugar', 'certo', 'tirar', 'stress', 'dia', 'trabalho', 'boa', 'noite', 'deus', 'abencoe', 'mao', 'junta']"
71c35b31-5da9-4715-909c-d41993f5aa3a,Tiktok Lite,"Decepcionada, porque o Tiktok lite não tem a opção de foto e nem de texto como o outro, eu espero que não demore muito para atualizar esse aplicativo, porque o Tiktok ta top com a opção de bota foto e texto que esse não tem ainda, eu espero que chegue em breve.😢😭",positive,sadness,,decepcionada porque tiktok lite opcao foto texto outro espero demore atualizar aplicativo porque tiktok ta top opcao bota foto texto ainda espero chegue breve rosto chorando rosto chorando aos berros,"['decepcionar', 'lite', 'opcao', 'texto', 'esperar', 'demore', 'atualizar', 'aplicativo', 'bota', 'foto', 'texto', 'ainda', 'esperar', 'chegar', 'rosto', 'chorar', 'rosto', 'chorar', 'berro']"
3151ec2f-bcb3-47d6-b26b-42143176e2e3,Tiktok Lite,"Bom, app muito bom e simples mas acho que deveria colocar a opção de legendas no vídeo, e disponibilizar as publicações também, outra coisa também é a opção de lives que não tem nesse app então não consigo ver lives e isso é péssimo.",positive,sadness,,bom app bom simples acho deveria colocar opcao legendas video disponibilizar publicacoes outra coisa opcao lives nesse app entao consigo ver lives pessimo,"['bom', 'app', 'bom', 'simples', 'acho', 'dever', 'colocar', 'opcao', 'legenr', 'video', 'disponibilizar', 'publicacoes', 'coisa', 'opcao', 'live', 'app', 'entao', 'consigo', 'ver', 'lives', 'pessimo']"
7d19c727-4bf2-41c3-8aa0-da9c7de11c4e,Tiktok Lite,"Um LIXO. Eu usava com frequência. Até ser bloqueado por que coloquei minha opinião, sobre a ditadura dos 9 dedos, que estamos vivendo. Este LIXO de empresa se rendeu ao sistema e compactua com o estupro do Brasil... Agora uso outra conta, só o necessário pra ver um ou outro vídeo que me mandam. Para edição de vídeo, há muitos outros apps muito melhores...",negative,anger,,um lixo eu usava frequencia ate bloqueado coloquei opiniao sobre ditadura dedos vivendo este lixo empresa rendeu sistema compactua estupro brasil agora uso outra conta necessario pra ver outro video mandam para edicao video muitos outros apps melhores,"['lixo', 'usar', 'frequencia', 'bloquear', 'coloquei', 'opiniao', 'ditadura', 'der', 'viver', 'lixo', 'render', 'sistema', 'compactua', 'estupro', 'Brasil', 'agora', 'uso', 'conta', 'necessario', 'ver', 'video', 'mandar', 'edicao', 'video', 'apps', 'bom']"
1f8f26fd-a770-4f06-b46c-5ecda622e363,Tiktok Lite,O tik tok lite e muito bom.so que tem que melhorar algumas coisas tipo as conversas tem que ter apagar todas as conversas pq se fica apertando para a pagar demora muito e canca o dedo .se vcs poder fazer isso eu agradeco.e o tik tok nao esta disponibilizando alguns videos que as pessoas me manda ou posta,positive,sadness,,o tik tok lite bom so melhorar algumas coisas tipo conversas ter apagar todas conversas pq fica apertando pagar demora canca dedo se vcs poder fazer agradeco e tik tok nao disponibilizando alguns videos pessoas manda posta,"['tik', 'tok', 'litar', 'bom', 'melhorar', 'coisa', 'tipo', 'conversa', 'ter', 'apagar', 'conversa', 'ficar', 'apertar', 'pagar', 'demor', 'dedo', 'vcsr', 'poder', 'fazer', 'agradeco', 'tik', 'tok', 'nao', 'disponibilizar', 'video', 'pessoa', 'manda', 'pôr']"
3112deb7-987f-4fe3-8b3d-7806c0273cb3,Tiktok Lite,"O App até que é bom mas eu queria que a opção de fotos ou status apareçam logo pois o tiktok normal e muito ruim para meu celular, tbm seria melhor se tivesse menos erros, eu não sei se e apenas no meu ou do geral mas acontece até que bastantes erros no App",positive,sadness,,o app bom queria opcao fotos status aparecam logo pois tiktok normal ruim celular tbm melhor menos erros sei apenas geral acontece bastantes erros app,"['app', 'bom', 'querer', 'foto', 'Status', 'aparecar', 'logo', 'tiktok', 'normal', 'ruim', 'celular', 'tbm', 'bom', 'erro', 'saber', 'apenas', 'geral', 'acontecer', 'bastante', 'erro', 'app']"
25a64675-0ffd-4aa0-a60d-6104a70b7dc2,Tiktok Lite,"O app é bom,leve e rápido. Porem quando o abri agora deu algum problema que todas a minhas visualizações e curtidas simplesmente sumiu!! Estou desistindo e instalando novamente pra ver se volta,mais vejam ai esse probleminha viu bjs!!!🥰",positive,sadness,,o app bom leve rapido porem abri agora deu algum problema todas visualizacoes curtidas simplesmente sumiu estou desistindo instalando novamente pra ver volta vejam ai probleminha viu bjs rosto sorridente com coracoes,"['app', 'bom', 'rapir', 'por', 'abri', 'agora', 'dar', 'problema', 'visualizacoes', 'curtir', 'simplesmente', 'sumir', 'desistir', 'instalar', 'novamente', 'ver', 'volta', 'vejar', 'ver', 'bjs', 'rosto', 'sorridente', 'coracoes']"
8f7aeb5b-a1de-46b7-a08d-daa59c1bfc25,Tiktok Lite,"O tik tok lite é um ótimo app, mais Tô tendo dificuldades é na hora de publicar qualquer vídeo nele. Por isso não dou 5 estrelas, espero que melhora.",positive,sadness,,o tik tok lite otimo app to tendo dificuldades hora publicar qualquer video nele por dou estrelas espero melhora,"['tik', 'tok', 'litar', 'otimo', 'ter', 'dificuldade', 'hora', 'publicar', 'video', 'dou', 'estrela', 'esperar', 'melhora']"
c438fbc1-21cf-414c-8475-cfa9b152b42c,Tiktok Lite,"Amei, é simplesmente perfeito esse app, é melhor do que o tiktok original ele não trava ele não aparece live pra atrapalhar enquanto tiver assistindo é sério muito legal💗💜",positive,happiness,,amei simplesmente perfeito app melhor tiktok original trava aparece live pra atrapalhar enquanto assistindo serio legal coracao crescendo coracao roxo,"['ameir', 'simplesmente', 'perfeito', 'app', 'bom', 'original', 'trar', 'aparecer', 'live', 'atrapalhar', 'enquanto', 'assistir', 'serio', 'legal', 'coracao', 'crescer', 'roxo']"
08701dda-f176-4f17-ac2c-a14daff23920,Tiktok Lite,"Muito bom, ó tik tok lite é muito mas melhor que ó tik tok normal, porque ele buga essas coisas,não sei se acontece com outras pessoas mas por mim, ó tik tok lite é muito mas melhor, porque ele não buga e nd só na hora de pesquisa que ele buga mas isso é meu cll aprovado, esse tik tok lite👍...",positive,happiness,,muito bom tik tok lite melhor tik tok normal porque buga coisas sei acontece outras pessoas mim tik tok lite melhor porque buga nd hora pesquisa buga cll aprovado tik tok lite polegar para cima,"['muito', 'bom', 'tik', 'tok', 'litar', 'bom', 'tik', 'tok', 'normal', 'coisa', 'saber', 'acontecer', 'pessoa', 'tik', 'tok', 'litar', 'melhor', 'Buga', 'hora', 'pesquisa', 'bugo', 'aprovar', 'tik', 'tok', 'litar', 'polegar', 'cima']"
714ae805-4509-4d89-8812-28f15d1aa907,Tiktok Lite,"Uso o aplicativo algumas vezes para criar vídeos pessoais dos meu filhos, e aleatoriamente, simplesmente do nada, minha conta esta suspensa, já entrei com recursos várias vezes e mesmo assim não tem resolução. Tenho vídeos de momentos valioso dos meus filhos lá.",negative,fear,,uso aplicativo algumas vezes criar videos pessoais filhos aleatoriamente simplesmente nada conta suspensa entrei recursos varias vezes assim resolucao tenho videos momentos valioso filhos la,"['uso', 'aplicativo', 'vez', 'criar', 'video', 'pessoal', 'filho', 'aleatoriamente', 'simplesmente', 'contar', 'suspender', 'entrar', 'recurso', 'varias', 'vez', 'assim', 'resolucao', 'ter', 'video', 'momento', 'valioso', 'filho']"
ae28d250-a134-4556-9c74-a7fd7a64c537,Tiktok Lite,"Que raiva demorei tanto pra editar o video de mais de 2 minutos e 39 segundos o app fechou e perdi o video que quase tava terminando de fazer, está noite írei deitar em minhas lagrimas, fiz o video com tanto carinho mesmo com barulho e pessoas me tirando do sério eu fiz",negative,anger,,que raiva demorei tanto pra editar video minutos segundos app fechou perdi video quase tava terminando fazer noite irei deitar lagrimas fiz video tanto carinho barulho pessoas tirando serio fiz,"['raivar', 'demor', 'tanto', 'editar', 'video', 'minuto', 'segunr', 'App', 'fechar', 'video', 'quase', 'tar', 'terminar', 'fazer', 'noite', 'irar', 'deitar', 'lagrima', 'fiz', 'video', 'carinho', 'barulho', 'pessoa', 'tirar', 'serio', 'fiz']"
04955c83-4d8e-4ee9-bfe5-08e159142452,Tiktok Lite,"Amo fazer vídeos no TIK TOK e recomendo, dou apenas três (3) porque não consigo usar efeitos virais como da Barbie,Wakanda entre outros. Gostaria de poder usar todos os efeitos e filtros que o TIK TOK disponibiliza. E os efeitos que salvo ou que adiciono não aparecem nos meus efeitos. Gostaria de poder ter os efeitos atuais, e saber aonde encontro os efeitos e sons adicionados ou salvos. por favor.",positive,sadness,,amo fazer videos tik tok recomendo dou apenas tres porque consigo usar efeitos virais barbie wakanda outros gostaria poder usar todos efeitos filtros tik tok disponibiliza e efeitos salvo adiciono aparecem efeitos gostaria poder ter efeitos atuais saber aonde encontro efeitos sons adicionados salvos favor,"['amo', 'fazer', 'video', 'tik', 'tok', 'recomendo', 'dou', 'apenas', 'tr', 'consigo', 'usar', 'efeito', 'viral', 'gostar', 'poder', 'usar', 'efeito', 'filtro', 'disponibilizar', 'efeito', 'adiciono', 'aparecer', 'efeito', 'gostar', 'poder', 'ter', 'efeito', 'atual', 'saber', 'aonde', 'encontro', 'efeito', 'som', 'adicionar', 'salvo', 'favor']"
